sequence,timestamp_ms,record_type,event_id,event_type,station_id,unit_id,queue_length_after,previous_state,new_state,cycle_time_ms,dark_zone_id,checkpoint_id,sensor_type,sensor_value,sensor_unit,check_type,check_result
1080,122389,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
1081,123802,STATION,EV000019,PROCESSING_COMPLETED,S03,U000001,1,PROCESSING,,43062,,,,,,,
1082,123802,STATION,EV000020,UNIT_ARRIVED,S04,U000001,1,,,,,,,,,,
1083,123802,STATION,EV000021,PROCESSING_STARTED,S04,U000001,0,IDLE,PROCESSING,38576,,,,,,,
1084,123802,STATION,EV000022,PROCESSING_STARTED,S03,U000002,0,IDLE,PROCESSING,42241,,,,,,,
1085,124493,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.17188,g,,
1086,124493,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,49.5359,C,,
1087,124493,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.4247,A,,
1088,124493,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.2975,Nm,,
1089,125165,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.23721,g,,
1090,125165,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,39.9259,C,,
1091,125713,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.187056,g,,
1092,125713,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.4286,C,,
1093,125713,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.0813,A,,
1094,125713,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0,Nm,,
1095,127169,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.283281,g,,
1096,127169,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,39.876,C,,
1097,127169,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.2945,A,,
1098,127169,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,1.3202,Nm,,
1099,127613,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.215305,g,,
1100,127613,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.6752,C,,
1101,127613,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.10078,A,,
1102,127613,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.375933,Nm,,
1103,128480,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.174873,g,,
1104,128480,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.0931,C,,
1105,128480,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.36217,A,,
1106,128480,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0.0649531,Nm,,
1107,129145,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.176614,g,,
1108,129145,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,38.4856,C,,
1109,129145,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.22259,A,,
1110,129145,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0.958298,Nm,,
1111,129236,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.23028,g,,
1112,129236,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.5499,C,,
1113,129236,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.30042,A,,
1114,129236,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
1115,129485,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.236326,g,,
1116,129485,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.9866,C,,
1117,129485,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.40628,A,,
1118,129485,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,1.01567,Nm,,
1119,129686,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.168059,g,,
1120,129686,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.45,C,,
1121,129686,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.2659,A,,
1122,129686,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0,Nm,,
1123,130464,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.21338,g,,
1124,130464,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,56.8299,C,,
1125,130464,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.4299,A,,
1126,130464,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.9335,Nm,,
1127,130585,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.245571,g,,
1128,130585,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.9955,C,,
1129,130585,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,1.92896,A,,
1130,130585,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
1131,130777,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.271938,g,,
1132,130777,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.5311,C,,
1133,130777,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.33851,A,,
1134,130777,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0.232734,Nm,,
1135,130857,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.13782,g,,
1136,130857,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,55.535,C,,
1137,130857,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.5711,A,,
1138,130857,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,56.4926,Nm,,
1139,131058,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.169787,g,,
1140,131058,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.3554,C,,
1141,131058,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,1.97741,A,,
1142,131058,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.0600199,Nm,,
1143,131066,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.184952,g,,
1144,131066,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,38.8812,C,,
1145,131066,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.12138,A,,
1146,131066,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
1147,131287,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.13161,g,,
1148,131287,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.5348,C,,
1149,131287,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.24173,A,,
1150,131287,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0,Nm,,
1151,131371,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.223211,g,,
1152,131371,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.1294,C,,
1153,131371,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.20774,A,,
1154,131371,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0,Nm,,
1155,131844,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.19515,g,,
1156,131844,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.1767,C,,
1157,131844,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.17128,A,,
1158,131844,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0.0536605,Nm,,
1159,132470,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.152126,g,,
1160,132470,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.5933,C,,
1161,132470,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.1979,A,,
1162,132470,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0,Nm,,
1163,133300,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.17443,g,,
1164,133300,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,51.0987,C,,
1165,133300,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.5552,A,,
1166,133300,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.5545,Nm,,
1167,134576,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.159411,g,,
1168,134576,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.2802,C,,
1169,134576,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.17417,A,,
1170,134576,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0,Nm,,
1171,138120,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.315372,g,,
1172,138120,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,40.0733,C,,
1173,138120,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.40206,A,,
1174,138120,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,1.29825,Nm,,
1175,138219,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.130849,g,,
1176,138219,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.9318,C,,
1177,138219,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.21666,A,,
1178,138219,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0,Nm,,
1179,138348,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.189906,g,,
1180,138348,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,38.9718,C,,
1181,138348,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.08905,A,,
1182,138348,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0.19859,Nm,,
1183,138720,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.233861,g,,
1184,138720,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.2772,C,,
1185,138720,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.31055,A,,
1186,138720,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0.517847,Nm,,
1187,139040,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.189652,g,,
1188,139040,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,38.5569,C,,
1189,139040,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.16082,A,,
1190,139040,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0,Nm,,
1191,139093,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.176084,g,,
1192,139093,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.7091,C,,
1193,139093,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.3479,A,,
1194,139093,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
1195,139322,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.1925,g,,
1196,139322,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,57.2453,C,,
1197,139322,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.3178,A,,
1198,139322,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.983,Nm,,
1199,139725,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.19357,g,,
1200,139725,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,55.951,C,,
1201,139725,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.303,A,,
1202,139725,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,54.6531,Nm,,
1203,140227,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.261257,g,,
1204,140227,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.8194,C,,
1205,140227,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,2.3951,A,,
1206,140227,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.084013,Nm,,
1207,140345,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.113161,g,,
1208,140345,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.1975,C,,
1209,140345,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.32888,A,,
1210,140345,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.164946,Nm,,
1211,140449,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.190034,g,,
1212,140449,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.0387,C,,
1213,140449,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.28315,A,,
1214,140449,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0.71384,Nm,,
1215,140530,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.18418,g,,
1216,140530,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.684,C,,
1217,140530,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.44365,A,,
1218,140530,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
1219,141118,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.233224,g,,
1220,141118,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.9501,C,,
1221,141118,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.1731,A,,
1222,141118,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
1223,141516,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.201283,g,,
1224,141516,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.0454,C,,
1225,141516,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.17795,A,,
1226,141516,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.580978,Nm,,
1227,141800,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.140777,g,,
1228,141800,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,38.8422,C,,
1229,141800,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.11216,A,,
1230,141800,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
1231,142378,SENSOR,,SENSOR_READING,S10,,,,,,,,VIBRATION,0.210245,g,,
1232,142378,SENSOR,,SENSOR_READING,S10,,,,,,,,TEMPERATURE,39.4174,C,,
1233,142938,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.199706,g,,
1234,142938,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.2899,C,,
1235,142938,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.11243,A,,
1236,142938,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0,Nm,,
1237,143224,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.194846,g,,
1238,143224,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.5847,C,,
1239,143224,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.34143,A,,
1240,143224,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.493551,Nm,,
1241,143477,SENSOR,,SENSOR_READING,S21,,,,,,,,VIBRATION,0.208879,g,,
1242,143477,SENSOR,,SENSOR_READING,S21,,,,,,,,TEMPERATURE,39.6798,C,,
1243,143989,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.16696,g,,
1244,143989,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,52.099,C,,
1245,143989,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.4909,A,,
1246,143989,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.9051,Nm,,
1247,144387,SENSOR,,SENSOR_READING,S04,,,,,,,,VIBRATION,0.819939,g,,
1248,144387,SENSOR,,SENSOR_READING,S04,,,,,,,,TEMPERATURE,41.8545,C,,
1249,145743,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.21352,g,,
1250,145743,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.2234,C,,
1251,145743,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.08984,A,,
1252,145743,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0,Nm,,
1253,147991,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.177462,g,,
1254,147991,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.9081,C,,
1255,147991,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.49727,A,,
1256,147991,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0,Nm,,
1257,148270,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.303412,g,,
1258,148270,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,40.1498,C,,
1259,148270,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.23473,A,,
1260,148270,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,0.943238,Nm,,
1261,148311,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.159875,g,,
1262,148311,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,38.7329,C,,
1263,148311,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.09499,A,,
1264,148311,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0.184049,Nm,,
1265,148324,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.113226,g,,
1266,148324,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.2337,C,,
1267,148324,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.18634,A,,
1268,148324,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
1269,148381,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.148539,g,,
1270,148381,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.7666,C,,
1271,148381,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.24401,A,,
1272,148381,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
1273,148561,STATION,EV000023,PROCESSING_COMPLETED,S01,U000004,0,PROCESSING,,37478,,,,,,,
1274,148561,STATION,EV000024,UNIT_ARRIVED,S02,U000004,1,,,,,,,,,,
1275,148561,STATION,EV000025,PROCESSING_STARTED,S01,U000005,0,IDLE,PROCESSING,35870,,,,,,,
1276,149570,SENSOR,,SENSOR_READING,S06,,,,,,,,VIBRATION,0.195831,g,,
1277,149570,SENSOR,,SENSOR_READING,S06,,,,,,,,TEMPERATURE,39.2259,C,,
1278,149570,SENSOR,,SENSOR_READING,S06,,,,,,,,CURRENT,2.23674,A,,
1279,149570,SENSOR,,SENSOR_READING,S06,,,,,,,,TORQUE,0.150999,Nm,,
1280,150109,SENSOR,,SENSOR_READING,S02,,,,,,,,VIBRATION,1.15236,g,,
1281,150109,SENSOR,,SENSOR_READING,S02,,,,,,,,TEMPERATURE,56.4471,C,,
1282,150109,SENSOR,,SENSOR_READING,S02,,,,,,,,CURRENT,14.5876,A,,
1283,150109,SENSOR,,SENSOR_READING,S02,,,,,,,,TORQUE,55.0563,Nm,,
1284,150326,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.18605,g,,
1285,150326,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,57.6423,C,,
1286,150326,SENSOR,,SENSOR_READING,S01,,,,,,,,CURRENT,14.3021,A,,
1287,150326,SENSOR,,SENSOR_READING,S01,,,,,,,,TORQUE,54.0876,Nm,,
1288,150396,SENSOR,,SENSOR_READING,S16,,,,,,,,VIBRATION,0.0886145,g,,
1289,150396,SENSOR,,SENSOR_READING,S16,,,,,,,,TEMPERATURE,39.2075,C,,
1290,150396,SENSOR,,SENSOR_READING,S16,,,,,,,,CURRENT,2.06507,A,,
1291,150396,SENSOR,,SENSOR_READING,S16,,,,,,,,TORQUE,0.0773595,Nm,,
1292,150558,SENSOR,,SENSOR_READING,S32,,,,,,,,VIBRATION,0.15002,g,,
1293,150558,SENSOR,,SENSOR_READING,S32,,,,,,,,TEMPERATURE,39.3539,C,,
1294,150616,SENSOR,,SENSOR_READING,S23,,,,,,,,VIBRATION,0.202827,g,,
1295,150616,SENSOR,,SENSOR_READING,S23,,,,,,,,TEMPERATURE,39.029,C,,
1296,150616,SENSOR,,SENSOR_READING,S23,,,,,,,,CURRENT,2.1359,A,,
1297,150616,SENSOR,,SENSOR_READING,S23,,,,,,,,TORQUE,0,Nm,,
1298,150709,SENSOR,,SENSOR_READING,S11,,,,,,,,VIBRATION,0.251391,g,,
1299,150709,SENSOR,,SENSOR_READING,S11,,,,,,,,TEMPERATURE,39.8521,C,,
1300,150709,SENSOR,,SENSOR_READING,S11,,,,,,,,CURRENT,1.9492,A,,
1301,150709,SENSOR,,SENSOR_READING,S11,,,,,,,,TORQUE,0.328057,Nm,,
1302,150726,SENSOR,,SENSOR_READING,S28,,,,,,,,VIBRATION,0.208121,g,,
1303,150726,SENSOR,,SENSOR_READING,S28,,,,,,,,TEMPERATURE,38.5227,C,,
1304,150726,SENSOR,,SENSOR_READING,S28,,,,,,,,CURRENT,2.16642,A,,
1305,150726,SENSOR,,SENSOR_READING,S28,,,,,,,,TORQUE,0,Nm,,
1306,151025,STATION,EV000026,PROCESSING_COMPLETED,S02,U000003,1,PROCESSING,,36456,,,,,,,
1307,151025,STATION,EV000027,UNIT_ARRIVED,S03,U000003,1,,,,,,,,,,
1308,151025,STATION,EV000028,PROCESSING_STARTED,S02,U000004,0,IDLE,PROCESSING,41108,,,,,,,
1309,151033,SENSOR,,SENSOR_READING,S15,,,,,,,,VIBRATION,0.168475,g,,
1310,151033,SENSOR,,SENSOR_READING,S15,,,,,,,,TEMPERATURE,39.0606,C,,
1311,151033,SENSOR,,SENSOR_READING,S15,,,,,,,,CURRENT,2.2656,A,,
1312,151033,SENSOR,,SENSOR_READING,S15,,,,,,,,TORQUE,0.595658,Nm,,
1313,151307,SENSOR,,SENSOR_READING,S14,,,,,,,,VIBRATION,0.269266,g,,
1314,151307,SENSOR,,SENSOR_READING,S14,,,,,,,,TEMPERATURE,39.9095,C,,
1315,151479,SENSOR,,SENSOR_READING,S19,,,,,,,,VIBRATION,0.238451,g,,
1316,151479,SENSOR,,SENSOR_READING,S19,,,,,,,,TEMPERATURE,38.8701,C,,
1317,151479,SENSOR,,SENSOR_READING,S19,,,,,,,,CURRENT,2.14993,A,,
1318,151479,SENSOR,,SENSOR_READING,S19,,,,,,,,TORQUE,0,Nm,,
1319,151629,SENSOR,,SENSOR_READING,S31,,,,,,,,VIBRATION,0.260666,g,,
1320,151629,SENSOR,,SENSOR_READING,S31,,,,,,,,TEMPERATURE,39.5017,C,,
1321,151681,SENSOR,,SENSOR_READING,S29,,,,,,,,VIBRATION,0.166294,g,,
1322,151681,SENSOR,,SENSOR_READING,S29,,,,,,,,TEMPERATURE,39.063,C,,
1323,151681,SENSOR,,SENSOR_READING,S29,,,,,,,,CURRENT,2.04244,A,,
1324,151681,SENSOR,,SENSOR_READING,S29,,,,,,,,TORQUE,0,Nm,,
1325,151848,SENSOR,,SENSOR_READING,S27,,,,,,,,VIBRATION,0.246341,g,,
1326,151848,SENSOR,,SENSOR_READING,S27,,,,,,,,TEMPERATURE,39.5918,C,,
1327,152522,SENSOR,,SENSOR_READING,S20,,,,,,,,VIBRATION,0.133903,g,,
1328,152522,SENSOR,,SENSOR_READING,S20,,,,,,,,TEMPERATURE,39.0411,C,,
1329,152522,SENSOR,,SENSOR_READING,S20,,,,,,,,CURRENT,2.12195,A,,
1330,152522,SENSOR,,SENSOR_READING,S20,,,,,,,,TORQUE,0.689237,Nm,,
1331,152851,SENSOR,,SENSOR_READING,S09,,,,,,,,VIBRATION,0.159037,g,,
1332,152851,SENSOR,,SENSOR_READING,S09,,,,,,,,TEMPERATURE,39.7105,C,,
1333,154025,SENSOR,,SENSOR_READING,S26,,,,,,,,VIBRATION,0.203834,g,,
1334,154025,SENSOR,,SENSOR_READING,S26,,,,,,,,TEMPERATURE,39.2966,C,,
1335,154025,SENSOR,,SENSOR_READING,S26,,,,,,,,CURRENT,2.31077,A,,
1336,154025,SENSOR,,SENSOR_READING,S26,,,,,,,,TORQUE,0.237971,Nm,,
1337,154770,SENSOR,,SENSOR_READING,S03,,,,,,,,VIBRATION,1.11169,g,,
1338,154770,SENSOR,,SENSOR_READING,S03,,,,,,,,TEMPERATURE,53.2236,C,,
1339,154770,SENSOR,,SENSOR_READING,S03,,,,,,,,CURRENT,14.628,A,,
1340,154770,SENSOR,,SENSOR_READING,S03,,,,,,,,TORQUE,54.2742,Nm,,
1341,156316,SENSOR,,SENSOR_READING,S22,,,,,,,,VIBRATION,0.173569,g,,
1342,156316,SENSOR,,SENSOR_READING,S22,,,,,,,,TEMPERATURE,39.1296,C,,
1343,156316,SENSOR,,SENSOR_READING,S22,,,,,,,,CURRENT,2.12393,A,,
1344,156316,SENSOR,,SENSOR_READING,S22,,,,,,,,TORQUE,0.72598,Nm,,
1345,158258,SENSOR,,SENSOR_READING,S12,,,,,,,,VIBRATION,0.173383,g,,
1346,158258,SENSOR,,SENSOR_READING,S12,,,,,,,,TEMPERATURE,39.4306,C,,
1347,158258,SENSOR,,SENSOR_READING,S12,,,,,,,,CURRENT,2.1525,A,,
1348,158258,SENSOR,,SENSOR_READING,S12,,,,,,,,TORQUE,0,Nm,,
1349,158607,SENSOR,,SENSOR_READING,S25,,,,,,,,VIBRATION,0.107835,g,,
1350,158607,SENSOR,,SENSOR_READING,S25,,,,,,,,TEMPERATURE,38.9874,C,,
1351,158607,SENSOR,,SENSOR_READING,S25,,,,,,,,CURRENT,2.34267,A,,
1352,158607,SENSOR,,SENSOR_READING,S25,,,,,,,,TORQUE,0,Nm,,
1353,158687,SENSOR,,SENSOR_READING,S17,,,,,,,,VIBRATION,0.114884,g,,
1354,158687,SENSOR,,SENSOR_READING,S17,,,,,,,,TEMPERATURE,39.9211,C,,
1355,158687,SENSOR,,SENSOR_READING,S17,,,,,,,,CURRENT,2.41067,A,,
1356,158687,SENSOR,,SENSOR_READING,S17,,,,,,,,TORQUE,0.47982,Nm,,
1357,158830,SENSOR,,SENSOR_READING,S07,,,,,,,,VIBRATION,0.134959,g,,
1358,158830,SENSOR,,SENSOR_READING,S07,,,,,,,,TEMPERATURE,38.7718,C,,
1359,158830,SENSOR,,SENSOR_READING,S07,,,,,,,,CURRENT,2.13901,A,,
1360,158830,SENSOR,,SENSOR_READING,S07,,,,,,,,TORQUE,0.394053,Nm,,
1361,159164,SENSOR,,SENSOR_READING,S05,,,,,,,,VIBRATION,0.349215,g,,
1362,159164,SENSOR,,SENSOR_READING,S05,,,,,,,,TEMPERATURE,40.0628,C,,
1363,159164,SENSOR,,SENSOR_READING,S05,,,,,,,,CURRENT,2.18781,A,,
1364,159164,SENSOR,,SENSOR_READING,S05,,,,,,,,TORQUE,0.65111,Nm,,
1365,159501,SENSOR,,SENSOR_READING,S01,,,,,,,,VIBRATION,1.10778,g,,
1366,159501,SENSOR,,SENSOR_READING,S01,,,,,,,,TEMPERATURE,57.9996,C,,
